,epoch_number,train_loss,val_loss,val_acc,val_recall,val_precision,val_f1,val_support,val_mae,val_rmse,val_auc
0,0.0,0.09598043222882054,0.09257444447049727,0.9603211805555556,0.10615222623345368,0.10615222623345368,0.10615222623345368,,21.873225030084235,36.509735379074414,0.8023725861291812
1,1.0,0.0723767645139408,0.0850672505939236,0.96335202991453,0.17442839951865222,0.17442839951865222,0.17442839951865222,,10.460589651022865,22.77692192999078,0.8618066415883346
2,2.0,0.06874510601395172,0.08118818323724927,0.9647796474358974,0.2065884476534296,0.2065884476534296,0.2065884476534296,,6.585153429602888,16.290080228541473,0.8840148870090574
3,3.0,0.0670852256023432,0.0782357332117569,0.965813969017094,0.2298886883273165,0.2298886883273165,0.2298886883273165,,5.607430806257521,14.491187885719102,0.8944254062156634
4,4.0,0.06603552086063233,0.07766590953971712,0.9661571848290599,0.23762033694344165,0.23762033694344165,0.23762033694344165,,5.294795427196149,13.74070663355124,0.8951800363376712
5,5.0,0.06565515385161154,0.07582564430359082,0.9667935363247864,0.2519554753309266,0.2519554753309266,0.2519554753309266,,4.993577015643803,13.295423464108673,0.9033386982485648
6,6.0,0.06662877101068611,0.07549971405488368,0.9667107371794872,0.25009025270758123,0.25009025270758123,0.25009025270758123,,4.744178700361011,12.684981848459614,0.9036186917485157
7,7.0,0.06876509858753772,0.07572530629710318,0.9665224358974359,0.24584837545126353,0.24584837545126353,0.24584837545126353,,4.946705776173285,13.060326631248373,0.9030413598084264
8,8.0,0.06927789773210616,0.07479297049009265,0.9667614850427351,0.2512334536702768,0.2512334536702768,0.2512334536702768,,4.7863417569193745,12.71996713873181,0.9063558617323417
9,9.0,0.06973901768567947,0.07511678928485474,0.9665304487179487,0.246028880866426,0.246028880866426,0.246028880866426,,4.86176293622142,12.834566026657093,0.9045072543262906
10,10.0,0.07173927756961505,0.07581349728533472,0.9661017628205129,0.23637184115523466,0.23637184115523466,0.23637184115523466,,5.158483754512635,13.408285775700753,0.9024463683437157
11,11.0,0.0727394378089787,0.07562668793954146,0.9659995993589744,0.23407039711191335,0.23407039711191335,0.23407039711191335,,5.164801444043321,13.371125504055945,0.9036361035757736
12,12.0,0.0694681257284273,0.07500505114141374,0.9662426549145299,0.23954572803850782,0.23954572803850782,0.23954572803850782,,4.88385980746089,12.716310291513254,0.9055149666520779
13,13.0,0.07153868521301845,0.07558311300638776,0.9661912393162393,0.23838748495788206,0.23838748495788206,0.23838748495788206,,5.003775571600482,13.085426503353368,0.9037079492855751
14,14.0,0.06953209394371986,0.07495828918897762,0.9664282852564102,0.2437274368231047,0.2437274368231047,0.2437274368231047,,4.828564981949459,12.579339490270304,0.905877014576116
