,epoch_number,train_loss,val_loss,val_acc,val_recall,val_precision,val_f1,val_support,val_mae,val_rmse,val_auc
0,0.0,1.0983327289088434,0.9996748556251879,0.9751373456790123,0.24708333333333332,0.2506104432757325,0.248834390152928,,6.290069444444445,14.391050992971179,0.8800422722167005
1,1.0,1.040161817208503,1.0137470644712447,0.975233024691358,0.25247685185185187,0.25477692128007473,0.2536216718986164,,5.264884259259259,12.21706035532437,0.8690512193782913
2,2.0,1.0406064198965452,1.0148018894372164,0.9752905092592593,0.25381944444444443,0.25632933585805456,0.25506821591821066,,5.842106481481482,13.681085885338543,0.8735521744800748
3,3.0,1.0387328348184277,1.0105193945434359,0.975502700617284,0.25877314814814817,0.26207947485640604,0.26041581736649,,5.974930555555556,13.555650337352251,0.8720351440665252
4,4.0,1.0404302788660083,1.0118411220003058,0.9755354938271605,0.2604166666666667,0.2633920209777112,0.26189589347239034,,5.309930555555556,12.362827437753621,0.8789232233196886
5,5.0,1.0406067200624196,1.0155289102925196,0.9754058641975308,0.2563888888888889,0.2593911007025761,0.2578812572759022,,6.55462962962963,15.638135561851252,0.8793134570180812
6,6.0,1.0383949809993793,1.0162713693910175,0.975477237654321,0.2591435185185185,0.2618529693822656,0.26049119867834747,,6.143912037037037,14.261099022896195,0.8743089705295229
7,7.0,1.041177918736229,1.0174279597511997,0.9755100308641975,0.2596527777777778,0.2626194043828432,0.26112766551820465,,7.521157407407407,16.94326055940401,0.880444004645069
8,8.0,1.041905679483485,1.016061042767984,0.975522762345679,0.2607407407407407,0.26334369812732333,0.2620357554115827,,7.016342592592593,16.086625084924385,0.8772651896825812
9,9.0,1.0434426967447656,1.0152262562292593,0.9755725308641975,0.26157407407407407,0.2645378780784718,0.2630476279156385,,8.201157407407408,19.23889976329096,0.882220199461148
10,10.0,1.0407264777258332,1.0203520796917103,0.9754737654320987,0.2590046296296296,0.26173099415204676,0.2603606748109366,,5.937337962962963,13.424936037515094,0.880883822820216
11,11.0,1.0432414513342188,1.01659539770197,0.9756064814814814,0.26199074074074075,0.26528220513782114,0.26362619957141525,,5.593263888888889,13.045489628603535,0.8828673747840305
12,12.0,1.0421869370895052,1.0210285948603242,0.9754494598765432,0.2586574074074074,0.26117850548114907,0.2599118430387402,,5.742546296296296,13.49205746987248,0.885260447222985
13,13.0,1.044158881785823,1.0228345224371662,0.9755563271604938,0.26145833333333335,0.26422288762047347,0.26283334108996137,,9.092037037037038,21.838537047454647,0.8829333548984926
14,14.0,1.0456810926021982,1.0260508905295973,0.9755601851851852,0.2617824074074074,0.2644390403591638,0.263104017867529,,5.977523148148149,13.61858894030578,0.8842298774359685
15,15.0,1.0439574124599371,1.0226003593427164,0.9755192901234568,0.2602777777777778,0.26306677272939966,0.26166484373181914,,6.565393518518518,15.164779288292394,0.8785482906534812
16,16.0,1.0460042354717753,1.0237639271992225,0.9755520833333333,0.26,0.2634578847371754,0.26171752123309217,,7.258101851851852,16.473284848334426,0.8821585021355365
17,17.0,1.0478478046859345,1.0255911429281588,0.9754702932098765,0.2581481481481481,0.261262738666979,0.25969610525702974,,6.376597222222222,14.790879445077273,0.8804906613188341
18,18.0,1.047511454412138,1.0364361461886653,0.9756091820987655,0.26157407407407407,0.26512751929799866,0.2633388098484054,,6.299351851851852,15.094627330840384,0.8884276314307678
19,19.0,1.047858346866515,1.027150252726343,0.9755177469135803,0.2604861111111111,0.2631418950519128,0.26180726815876415,,6.347662037037037,14.785580724650202,0.880421094195017
20,20.0,1.050065319667232,1.0192119392863026,0.9756550925925926,0.26393518518518516,0.2669882452114457,0.2654529369310642,,7.076990740740741,16.07957735214619,0.8818255089677276
21,21.0,1.0480247541969898,1.033717049691412,0.975485725308642,0.2599768518518519,0.26238815036329227,0.2611769356882899,,6.745625,15.646550554788416,0.8867696926367674
22,22.0,1.047620937514817,1.0268867964656265,0.9755578703703703,0.25958333333333333,0.2633507115682683,0.2614534517730993,,7.041273148148148,16.08024923600438,0.8822677555732473
23,23.0,1.0458174989670932,1.0322873953095189,0.975741512345679,0.26722222222222225,0.2699340597671047,0.2685712956285043,,7.213263888888889,16.803260871631583,0.8826339749297417
24,24.0,1.0470832829827132,1.0213320040040545,0.9756481481481482,0.2643287037037037,0.26706113475840776,0.26568789408781035,,5.771412037037037,13.525624646472886,0.8846321562543593
